x-coordinate,y-coordinate,Similarity_score
http://polar.usc.edu/4q,http://polar.usc.edu/kh,0.6724308300395256
http://polar.usc.edu/4q,http://polar.usc.edu/u7,0.5521240335855017
http://polar.usc.edu/4q,http://polar.usc.edu/cr,0.6440217391304348
http://polar.usc.edu/4q,http://polar.usc.edu/1cg,0.6383928571428572
http://polar.usc.edu/4q,http://polar.usc.edu/14p,0.7351190476190477
http://polar.usc.edu/4q,http://polar.usc.edu/ol,0.6752717391304348
http://polar.usc.edu/4q,http://polar.usc.edu/kf,0.9565217391304348
http://polar.usc.edu/4q,http://polar.usc.edu/i1,0.7878826858759969
http://polar.usc.edu/4q,http://polar.usc.edu/zs,0.7470622796709754
http://polar.usc.edu/4q,http://polar.usc.edu/fi,0.9565217391304348
http://polar.usc.edu/4q,http://polar.usc.edu/kc,0.6306288819875776
http://polar.usc.edu/4q,http://polar.usc.edu/cd,0.6127717391304348
http://polar.usc.edu/4q,http://polar.usc.edu/147,0.5877976190476191
http://polar.usc.edu/4q,http://polar.usc.edu/1f6,0.9375
http://polar.usc.edu/4q,http://polar.usc.edu/kx,0.9565217391304348
http://polar.usc.edu/4q,http://polar.usc.edu/j9,0.8136645962732919
http://polar.usc.edu/4q,http://polar.usc.edu/cc,0.5849852152009638
http://polar.usc.edu/4q,http://polar.usc.edu/zf,0.795807453416149
http://polar.usc.edu/4q,http://polar.usc.edu/b-,0.8294030950626382
http://polar.usc.edu/4q,http://polar.usc.edu/1g9,0.7767857142857143
http://polar.usc.edu/4q,http://polar.usc.edu/j3,0.7558175137783221
http://polar.usc.edu/4q,http://polar.usc.edu/1fz,0.9375
http://polar.usc.edu/4q,http://polar.usc.edu/tz,0.9565217391304348
http://polar.usc.edu/4q,http://polar.usc.edu/l4,0.7556288819875776
http://polar.usc.edu/4q,http://polar.usc.edu/120,0.6919642857142857
http://polar.usc.edu/4q,http://polar.usc.edu/125,0.6441420664206642
http://polar.usc.edu/4q,http://polar.usc.edu/rw,0.6663431677018633
http://polar.usc.edu/4q,http://polar.usc.edu/em,0.7556288819875776
http://polar.usc.edu/4q,http://polar.usc.edu/rs,0.5993788819875776
http://polar.usc.edu/4q,http://polar.usc.edu/s1,0.8404503105590062
http://polar.usc.edu/4q,http://polar.usc.edu/rq,0.6479037267080745
http://polar.usc.edu/4q,http://polar.usc.edu/z5,0.9565217391304348
http://polar.usc.edu/4q,http://polar.usc.edu/cp,0.6440217391304348
http://polar.usc.edu/4q,http://polar.usc.edu/-u,0.795807453416149
http://polar.usc.edu/4q,http://polar.usc.edu/s8,0.6565217391304348
http://polar.usc.edu/4q,http://polar.usc.edu/1en,0.5231443719412725
http://polar.usc.edu/4q,http://polar.usc.edu/cq,0.66600790513834
http://polar.usc.edu/4q,http://polar.usc.edu/1h0,0.6785714285714286
http://polar.usc.edu/4q,http://polar.usc.edu/us,0.8225931677018634
http://polar.usc.edu/4q,http://polar.usc.edu/bt,0.5840843814994553
http://polar.usc.edu/4q,http://polar.usc.edu/18c,0.7946428571428572
http://polar.usc.edu/4q,http://polar.usc.edu/c1,0.8136645962732919
http://polar.usc.edu/4q,http://polar.usc.edu/z9,0.5409373235460192
http://polar.usc.edu/4q,http://polar.usc.edu/uu,0.6038431677018633
http://polar.usc.edu/4q,http://polar.usc.edu/13n,0.6160714285714286
http://polar.usc.edu/4q,http://polar.usc.edu/ux,0.6395574534161491
http://polar.usc.edu/4q,http://polar.usc.edu/zx,0.5993788819875776
http://polar.usc.edu/4q,http://polar.usc.edu/54,0.7431459429520908
http://polar.usc.edu/4q,http://polar.usc.edu/z1,0.6395574534161491
http://polar.usc.edu/4q,http://polar.usc.edu/13i,0.9375
http://polar.usc.edu/4q,http://polar.usc.edu/ub,0.9565217391304348
http://polar.usc.edu/4q,http://polar.usc.edu/bf,0.9565217391304348
http://polar.usc.edu/4q,http://polar.usc.edu/pr,0.6522664199814986
http://polar.usc.edu/4q,http://polar.usc.edu/13r,0.6071428571428572
http://polar.usc.edu/4q,http://polar.usc.edu/13s,0.6524532710280374
http://polar.usc.edu/4q,http://polar.usc.edu/13p,0.6294642857142857
http://polar.usc.edu/4q,http://polar.usc.edu/f2,0.9565217391304348
http://polar.usc.edu/4q,http://polar.usc.edu/uk,0.7868788819875776
http://polar.usc.edu/4q,http://polar.usc.edu/6i,0.7243788819875776
http://polar.usc.edu/4q,http://polar.usc.edu/gn,0.9565217391304348
http://polar.usc.edu/4q,http://polar.usc.edu/pd,0.6440217391304348
http://polar.usc.edu/q4,http://polar.usc.edu/i-,0.5170795080547376
http://polar.usc.edu/q4,http://polar.usc.edu/q2,0.5818111654232055
http://polar.usc.edu/q4,http://polar.usc.edu/15a,0.7422337278106509
http://polar.usc.edu/q4,http://polar.usc.edu/15c,0.5499087591240877
http://polar.usc.edu/q4,http://polar.usc.edu/hh,0.7020838693079495
http://polar.usc.edu/q4,http://polar.usc.edu/x4,0.8096218163107796
http://polar.usc.edu/q4,http://polar.usc.edu/51,0.589657833804991
http://polar.usc.edu/q4,http://polar.usc.edu/1at,0.5203402366863905
http://polar.usc.edu/q4,http://polar.usc.edu/dc,0.725752508361204
http://polar.usc.edu/q4,http://polar.usc.edu/ho,0.5985335734499614
http://polar.usc.edu/q4,http://polar.usc.edu/4r,0.5571134551067661
http://polar.usc.edu/q4,http://polar.usc.edu/x1,0.604450733213275
http://polar.usc.edu/q4,http://polar.usc.edu/1ay,0.5369798439531859
http://polar.usc.edu/q4,http://polar.usc.edu/1az,0.7688609467455622
http://polar.usc.edu/q4,http://polar.usc.edu/he,0.7405454077694881
http://polar.usc.edu/q4,http://polar.usc.edu/bc,0.5511962953434525
http://polar.usc.edu/q4,http://polar.usc.edu/x6,0.5926164136866477
http://polar.usc.edu/q4,http://polar.usc.edu/1aa,0.7917857142857143
http://polar.usc.edu/q4,http://polar.usc.edu/hz,0.5334448160535117
http://polar.usc.edu/q4,http://polar.usc.edu/-3,0.7878826858759969
http://polar.usc.edu/q4,http://polar.usc.edu/d0,0.5748649343967069
http://polar.usc.edu/q4,http://polar.usc.edu/dl,0.5926164136866477
http://polar.usc.edu/q4,http://polar.usc.edu/1aj,0.573594674556213
http://polar.usc.edu/q4,http://polar.usc.edu/1de,0.5528846153846154
http://polar.usc.edu/q4,http://polar.usc.edu/hw,0.5985335734499614
http://polar.usc.edu/q4,http://polar.usc.edu/n2,0.5985335734499614
http://polar.usc.edu/q4,http://polar.usc.edu/16w,0.7688609467455622
http://polar.usc.edu/q4,http://polar.usc.edu/19s,0.7688609467455622
http://polar.usc.edu/q4,http://polar.usc.edu/16p,0.8668478260869565
http://polar.usc.edu/q4,http://polar.usc.edu/ty,0.7878826858759969
http://polar.usc.edu/q4,http://polar.usc.edu/-t,0.7569701696237083
http://polar.usc.edu/q4,http://polar.usc.edu/16z,0.6771449704142012
http://polar.usc.edu/q4,http://polar.usc.edu/wy,0.6724980704913815
http://polar.usc.edu/q4,http://polar.usc.edu/ou,0.5664288598734688
http://polar.usc.edu/q4,http://polar.usc.edu/16m,0.588387573964497
http://polar.usc.edu/q4,http://polar.usc.edu/nw,0.5837406740416774
http://polar.usc.edu/q4,http://polar.usc.edu/v0,0.527527656290198
http://polar.usc.edu/q4,http://polar.usc.edu/12-,0.7688609467455622
http://polar.usc.edu/q4,http://polar.usc.edu/om,0.5719063545150501
http://polar.usc.edu/q4,http://polar.usc.edu/n-,0.5393619758168253
http://polar.usc.edu/q4,http://polar.usc.edu/du,0.604450733213275
http://polar.usc.edu/q4,http://polar.usc.edu/11x,0.573594674556213
http://polar.usc.edu/q4,http://polar.usc.edu/ma,0.604450733213275
http://polar.usc.edu/q4,http://polar.usc.edu/1c3,0.5588017751479291
http://polar.usc.edu/q4,http://polar.usc.edu/es,0.7878826858759969
http://polar.usc.edu/q4,http://polar.usc.edu/gp,0.7878826858759969
http://polar.usc.edu/q4,http://polar.usc.edu/gq,0.7878826858759969
http://polar.usc.edu/q4,http://polar.usc.edu/f1,0.5837406740416774
http://polar.usc.edu/q4,http://polar.usc.edu/19j,0.6298076923076923
http://polar.usc.edu/q4,http://polar.usc.edu/gv,0.9298945201955235
http://polar.usc.edu/q4,http://polar.usc.edu/gh,0.5541548752251093
http://polar.usc.edu/q4,http://polar.usc.edu/d2,0.5423205556984821
http://polar.usc.edu/q4,http://polar.usc.edu/a-,0.7878826858759969
http://polar.usc.edu/q4,http://polar.usc.edu/gl,0.8145099048109081
http://polar.usc.edu/q4,http://polar.usc.edu/y3,0.71095960895292
http://polar.usc.edu/q4,http://polar.usc.edu/f-,0.7878826858759969
http://polar.usc.edu/q4,http://polar.usc.edu/1ge,0.889747191011236
http://polar.usc.edu/q4,http://polar.usc.edu/dq,0.5471099744245524
http://polar.usc.edu/q4,http://polar.usc.edu/dx,0.604450733213275
http://polar.usc.edu/q4,http://polar.usc.edu/e7,0.527527656290198
http://polar.usc.edu/q4,http://polar.usc.edu/eu,0.5719063545150501
http://polar.usc.edu/q4,http://polar.usc.edu/nq,0.7878826858759969
http://polar.usc.edu/q4,http://polar.usc.edu/161,0.6741863905325444
http://polar.usc.edu/q4,http://polar.usc.edu/nt,0.7227939284795473
http://polar.usc.edu/q4,http://polar.usc.edu/o8,0.5511962953434525
http://polar.usc.edu/q4,http://polar.usc.edu/o9,0.7878826858759969
http://polar.usc.edu/q4,http://polar.usc.edu/e5,0.9446874196038075
http://polar.usc.edu/q4,http://polar.usc.edu/168,0.7073961937716263
http://polar.usc.edu/q4,http://polar.usc.edu/nc,0.8825572420890146
http://polar.usc.edu/q4,http://polar.usc.edu/nb,0.5985335734499614
http://polar.usc.edu/q4,http://polar.usc.edu/vx,0.6991252894262928
http://polar.usc.edu/q4,http://polar.usc.edu/17g,0.6712278106508875
http://polar.usc.edu/q4,http://polar.usc.edu/zi,0.5804385502222892
http://polar.usc.edu/q4,http://polar.usc.edu/nj,0.5482377154617958
http://polar.usc.edu/q4,http://polar.usc.edu/17h,0.7300764192139738
http://polar.usc.edu/q4,http://polar.usc.edu/no,0.7967584255209673
http://polar.usc.edu/q4,http://polar.usc.edu/w5,0.6754566503730384
http://polar.usc.edu/q4,http://polar.usc.edu/17l,0.5588017751479291
http://polar.usc.edu/q4,http://polar.usc.edu/g8,0.7050424491896063
http://polar.usc.edu/q4,http://polar.usc.edu/g9,0.5719063545150501
http://polar.usc.edu/q4,http://polar.usc.edu/fy,0.696166709544636
http://polar.usc.edu/q4,http://polar.usc.edu/1cr,0.5558431952662721
http://polar.usc.edu/q4,http://polar.usc.edu/1cq,0.7925295857988166
http://polar.usc.edu/q4,http://polar.usc.edu/19d,0.5410502958579881
http://polar.usc.edu/q4,http://polar.usc.edu/1dd,0.5380917159763314
http://polar.usc.edu/q4,http://polar.usc.edu/g4,0.7829945973758683
http://polar.usc.edu/q4,http://polar.usc.edu/yi,0.545279135580139
http://polar.usc.edu/q4,http://polar.usc.edu/yv,0.604450733213275
http://polar.usc.edu/q4,http://polar.usc.edu/fj,0.7080010290712632
http://polar.usc.edu/q4,http://polar.usc.edu/yt,0.604450733213275
http://polar.usc.edu/q4,http://polar.usc.edu/zh,0.7299592391304348
http://polar.usc.edu/q4,http://polar.usc.edu/zy,0.5866992539233342
http://polar.usc.edu/q4,http://polar.usc.edu/1co,0.7895710059171598
http://polar.usc.edu/q4,http://polar.usc.edu/1b2,0.5676775147928994
http://polar.usc.edu/q4,http://polar.usc.edu/ff,0.7139181888345768
http://polar.usc.edu/q4,http://polar.usc.edu/yy,0.9358116799588372
http://polar.usc.edu/q4,http://polar.usc.edu/6j,0.5659891947517366
http://polar.usc.edu/q4,http://polar.usc.edu/mx,0.5526272667686257
http://polar.usc.edu/q4,http://polar.usc.edu/9m,0.7878826858759969
http://polar.usc.edu/q4,http://polar.usc.edu/tm,0.545279135580139
http://polar.usc.edu/q4,http://polar.usc.edu/6l,0.5837406740416774
http://polar.usc.edu/q4,http://polar.usc.edu/l5,0.6429122716748135
http://polar.usc.edu/q4,http://polar.usc.edu/ms,0.5926164136866477
http://polar.usc.edu/q4,http://polar.usc.edu/l7,0.7878826858759969
http://polar.usc.edu/q4,http://polar.usc.edu/yo,0.6932081296629792
http://polar.usc.edu/q4,http://polar.usc.edu/mv,0.7878826858759969
http://polar.usc.edu/q4,http://polar.usc.edu/10n,0.5558774834437086
http://polar.usc.edu/q4,http://polar.usc.edu/mj,0.5778235142783638
http://polar.usc.edu/q4,http://polar.usc.edu/c-,0.6620610977310178
http://polar.usc.edu/q4,http://polar.usc.edu/18u,0.573594674556213
http://polar.usc.edu/q4,http://polar.usc.edu/rx,0.5216104965268845
http://polar.usc.edu/q4,http://polar.usc.edu/18r,0.5528846153846154
http://polar.usc.edu/q4,http://polar.usc.edu/6p,0.8406126482213438
http://polar.usc.edu/q4,http://polar.usc.edu/177,0.7688609467455622
http://polar.usc.edu/q4,http://polar.usc.edu/tt,0.7642140468227425
http://polar.usc.edu/q4,http://polar.usc.edu/100,0.7511094674556213
http://polar.usc.edu/q4,http://polar.usc.edu/18x,0.6830621301775148
http://polar.usc.edu/q4,http://polar.usc.edu/an,0.7878826858759969
http://polar.usc.edu/q4,http://polar.usc.edu/ed,0.5482377154617958
http://polar.usc.edu/q4,http://polar.usc.edu/1fc,0.6504909365558913
http://polar.usc.edu/q4,http://polar.usc.edu/81,0.5659891947517366
http://polar.usc.edu/q4,http://polar.usc.edu/1df,0.7688609467455622
http://polar.usc.edu/q4,http://polar.usc.edu/18q,0.6939575645756457
http://polar.usc.edu/q4,http://polar.usc.edu/193,0.5085059171597632
http://polar.usc.edu/q4,http://polar.usc.edu/9j,0.6932081296629792
http://polar.usc.edu/q4,http://polar.usc.edu/11-,0.5807865731462926
http://polar.usc.edu/q4,http://polar.usc.edu/9h,0.604450733213275
http://polar.usc.edu/q4,http://polar.usc.edu/1f5,0.7747781065088757
http://polar.usc.edu/q4,http://polar.usc.edu/d4,0.5813606000234384
http://polar.usc.edu/q4,http://polar.usc.edu/ep,0.5582659251769464
http://polar.usc.edu/q4,http://polar.usc.edu/zw,0.5926164136866477
http://polar.usc.edu/q4,http://polar.usc.edu/8-,0.7878826858759969
http://polar.usc.edu/q4,http://polar.usc.edu/10v,0.5588017751479291
http://polar.usc.edu/q4,http://polar.usc.edu/10t,0.5795118343195267
http://polar.usc.edu/q4,http://polar.usc.edu/1e4,0.6064020028612302
http://polar.usc.edu/q4,http://polar.usc.edu/ta,0.5216104965268845
http://polar.usc.edu/q4,http://polar.usc.edu/ex,0.5926164136866477
http://polar.usc.edu/q4,http://polar.usc.edu/1dt,0.865307486631016
http://polar.usc.edu/q4,http://polar.usc.edu/1e0,0.6002218934911243
http://polar.usc.edu/q4,http://polar.usc.edu/1e2,0.7397727272727272
http://polar.usc.edu/q4,http://polar.usc.edu/18d,0.6446005917159763
http://polar.usc.edu/q4,http://polar.usc.edu/yf,0.5748649343967069
http://polar.usc.edu/q4,http://polar.usc.edu/jh,0.8301172447484123
http://polar.usc.edu/q4,http://polar.usc.edu/11u,0.5144230769230769
http://polar.usc.edu/q4,http://polar.usc.edu/m2,0.604450733213275
http://polar.usc.edu/q4,http://polar.usc.edu/1dq,0.5528846153846154
http://polar.usc.edu/q4,http://polar.usc.edu/m1,0.5393619758168253
http://polar.usc.edu/q4,http://polar.usc.edu/m7,0.5659891947517366
http://polar.usc.edu/q4,http://polar.usc.edu/m4,0.5759697644439237
http://polar.usc.edu/q4,http://polar.usc.edu/m5,0.6103678929765887
http://polar.usc.edu/q4,http://polar.usc.edu/ll,0.5719063545150501
http://polar.usc.edu/q4,http://polar.usc.edu/uq,0.6991252894262928
http://polar.usc.edu/q4,http://polar.usc.edu/xr,0.6991252894262928
http://polar.usc.edu/q4,http://polar.usc.edu/5h,0.6023143027312176
http://polar.usc.edu/q4,http://polar.usc.edu/13c,0.8110955056179775
http://polar.usc.edu/q4,http://polar.usc.edu/t5,0.5666912306558585
http://polar.usc.edu/q4,http://polar.usc.edu/dg,0.5778235142783638
http://polar.usc.edu/q4,http://polar.usc.edu/1e7,0.6830621301775148
http://polar.usc.edu/q4,http://polar.usc.edu/1ei,0.7688609467455622
http://polar.usc.edu/q4,http://polar.usc.edu/t3,0.7878826858759969
http://polar.usc.edu/q4,http://polar.usc.edu/t2,0.5926164136866477
http://polar.usc.edu/q4,http://polar.usc.edu/1ed,0.7363165680473372
http://polar.usc.edu/q4,http://polar.usc.edu/19q,0.680103550295858
http://polar.usc.edu/q4,http://polar.usc.edu/181,0.6860294117647059
http://polar.usc.edu/q4,http://polar.usc.edu/9-,0.9091844610239259
http://polar.usc.edu/q4,http://polar.usc.edu/8t,0.5364033959351685
http://polar.usc.edu/q4,http://polar.usc.edu/dk,0.7783039173482565
http://polar.usc.edu/q4,http://polar.usc.edu/e2,0.5866992539233342
http://polar.usc.edu/q4,http://polar.usc.edu/1gj,0.5795118343195267
http://polar.usc.edu/q4,http://polar.usc.edu/11r,0.7363165680473372
http://polar.usc.edu/q4,http://polar.usc.edu/8j,0.5730119055449582
http://polar.usc.edu/q4,http://polar.usc.edu/11t,0.544008875739645
http://polar.usc.edu/q4,http://polar.usc.edu/106,0.5528846153846154
http://polar.usc.edu/q4,http://polar.usc.edu/11w,0.6785714285714286
http://polar.usc.edu/q4,http://polar.usc.edu/t-,0.7312252964426877
http://polar.usc.edu/q4,http://polar.usc.edu/12m,0.7688609467455622
http://polar.usc.edu/q4,http://polar.usc.edu/qu,0.590686905068176
http://polar.usc.edu/q4,http://polar.usc.edu/13k,0.5724353049907578
http://polar.usc.edu/q4,http://polar.usc.edu/1d3,0.5469674556213018
http://polar.usc.edu/q4,http://polar.usc.edu/19e,0.6912313432835822
http://polar.usc.edu/q4,http://polar.usc.edu/7s,0.5423205556984821
http://polar.usc.edu/q4,http://polar.usc.edu/19g,0.9375
http://polar.usc.edu/q4,http://polar.usc.edu/18l,0.8494170984455959
http://polar.usc.edu/q4,http://polar.usc.edu/sr,0.5216104965268845
http://polar.usc.edu/q4,http://polar.usc.edu/sc,0.938770259840494
http://polar.usc.edu/q4,http://polar.usc.edu/12p,0.5321745562130178
http://polar.usc.edu/q4,http://polar.usc.edu/1gd,0.7688609467455622
http://polar.usc.edu/q4,http://polar.usc.edu/12v,0.5528846153846154
http://polar.usc.edu/q4,http://polar.usc.edu/12i,0.5854289940828402
http://polar.usc.edu/q4,http://polar.usc.edu/r5,0.7878826858759969
http://polar.usc.edu/q4,http://polar.usc.edu/12j,0.5016803989592368
http://polar.usc.edu/q4,http://polar.usc.edu/r3,0.604450733213275
http://polar.usc.edu/q4,http://polar.usc.edu/sq,0.8301172447484123
http://polar.usc.edu/q4,http://polar.usc.edu/r1,0.7035805626598466
http://polar.usc.edu/q4,http://polar.usc.edu/5b,0.5511962953434525
http://polar.usc.edu/q4,http://polar.usc.edu/12a,0.5262573964497042
http://polar.usc.edu/q4,http://polar.usc.edu/sy,0.7878826858759969
http://polar.usc.edu/q4,http://polar.usc.edu/1fo,0.7422337278106509
http://polar.usc.edu/q4,http://polar.usc.edu/b7,0.4700304486931792
http://polar.usc.edu/q4,http://polar.usc.edu/13v,0.7984467455621302
http://polar.usc.edu/q4,http://polar.usc.edu/u0,0.795807453416149
http://polar.usc.edu/q4,http://polar.usc.edu/b4,0.7060715204527914
http://polar.usc.edu/q4,http://polar.usc.edu/kh,0.7656126482213439
http://polar.usc.edu/q4,http://polar.usc.edu/u7,0.5970571119793832
http://polar.usc.edu/q4,http://polar.usc.edu/cr,0.5837406740416774
http://polar.usc.edu/q4,http://polar.usc.edu/1cg,0.573594674556213
http://polar.usc.edu/q4,http://polar.usc.edu/14p,0.644723865877712
http://polar.usc.edu/q4,http://polar.usc.edu/ol,0.6014921533316182
http://polar.usc.edu/q4,http://polar.usc.edu/kf,0.7878826858759969
http://polar.usc.edu/q4,http://polar.usc.edu/i1,0.9269359403138667
http://polar.usc.edu/q4,http://polar.usc.edu/zs,0.7967584255209673
http://polar.usc.edu/q4,http://polar.usc.edu/fi,0.7878826858759969
http://polar.usc.edu/q4,http://polar.usc.edu/kc,0.5719063545150501
http://polar.usc.edu/q4,http://polar.usc.edu/cd,0.5630306148700798
http://polar.usc.edu/q4,http://polar.usc.edu/147,0.5441321499013807
http://polar.usc.edu/q4,http://polar.usc.edu/1f6,0.7688609467455622
http://polar.usc.edu/q4,http://polar.usc.edu/kx,0.7878826858759969
http://polar.usc.edu/q4,http://polar.usc.edu/j9,0.7494211474144584
http://polar.usc.edu/q4,http://polar.usc.edu/cc,0.6391413864855985
http://polar.usc.edu/q4,http://polar.usc.edu/zf,0.6843323900180087
http://polar.usc.edu/q4,http://polar.usc.edu/b-,0.7346282480061744
http://polar.usc.edu/q4,http://polar.usc.edu/1g9,0.6623520710059172
http://polar.usc.edu/q4,http://polar.usc.edu/j3,0.8056341651659378
http://polar.usc.edu/q4,http://polar.usc.edu/1fz,0.7688609467455622
http://polar.usc.edu/q4,http://polar.usc.edu/tz,0.7878826858759969
http://polar.usc.edu/q4,http://polar.usc.edu/l4,0.6794443015178802
http://polar.usc.edu/q4,http://polar.usc.edu/120,0.6090976331360947
http://polar.usc.edu/q4,http://polar.usc.edu/125,0.7493081180811808
http://polar.usc.edu/q4,http://polar.usc.edu/rw,0.5985335734499614
http://polar.usc.edu/q4,http://polar.usc.edu/em,0.6636223308464111
http://polar.usc.edu/q4,http://polar.usc.edu/rs,0.5511962953434525
http://polar.usc.edu/q4,http://polar.usc.edu/s1,0.7227939284795473
http://polar.usc.edu/q4,http://polar.usc.edu/rq,0.5689477746333934
http://polar.usc.edu/q4,http://polar.usc.edu/z5,0.7878826858759969
http://polar.usc.edu/q4,http://polar.usc.edu/cp,0.5807820941600206
http://polar.usc.edu/q4,http://polar.usc.edu/-u,0.71095960895292
http://polar.usc.edu/q4,http://polar.usc.edu/s8,0.7547360248447205
http://polar.usc.edu/q4,http://polar.usc.edu/1en,0.5631117455138662
http://polar.usc.edu/q4,http://polar.usc.edu/cq,0.7292490118577075
http://polar.usc.edu/q4,http://polar.usc.edu/1h0,0.5972633136094674
http://polar.usc.edu/q4,http://polar.usc.edu/us,0.7080010290712632
http://polar.usc.edu/q4,http://polar.usc.edu/bt,0.6478657026839655
http://polar.usc.edu/q4,http://polar.usc.edu/18c,0.6771449704142012
http://polar.usc.edu/q4,http://polar.usc.edu/c1,0.696166709544636
http://polar.usc.edu/q4,http://polar.usc.edu/z9,0.5798983625070582
http://polar.usc.edu/q4,http://polar.usc.edu/uu,0.5541548752251093
http://polar.usc.edu/q4,http://polar.usc.edu/13n,0.5588017751479291
http://polar.usc.edu/q4,http://polar.usc.edu/ux,0.5778235142783638
http://polar.usc.edu/q4,http://polar.usc.edu/zx,0.5511962953434525
http://polar.usc.edu/q4,http://polar.usc.edu/54,0.8421661950090044
http://polar.usc.edu/q4,http://polar.usc.edu/z1,0.5778235142783638
http://polar.usc.edu/q4,http://polar.usc.edu/13i,0.7688609467455622
http://polar.usc.edu/q4,http://polar.usc.edu/ub,0.7878826858759969
http://polar.usc.edu/q4,http://polar.usc.edu/bf,0.7878826858759969
http://polar.usc.edu/q4,http://polar.usc.edu/pr,0.737372802960222
http://polar.usc.edu/q4,http://polar.usc.edu/13r,0.5499260355029586
http://polar.usc.edu/q4,http://polar.usc.edu/13s,0.7505841121495327
http://polar.usc.edu/q4,http://polar.usc.edu/13p,0.5647189349112426
http://polar.usc.edu/q4,http://polar.usc.edu/f2,0.7878826858759969
http://polar.usc.edu/q4,http://polar.usc.edu/uk,0.6991252894262928
http://polar.usc.edu/q4,http://polar.usc.edu/6i,0.6340365320298431
http://polar.usc.edu/q4,http://polar.usc.edu/gn,0.7878826858759969
http://polar.usc.edu/q4,http://polar.usc.edu/pd,0.5807820941600206
http://polar.usc.edu/i-,http://polar.usc.edu/q2,0.4712627749870085
http://polar.usc.edu/i-,http://polar.usc.edu/15a,0.485308764940239
http://polar.usc.edu/i-,http://polar.usc.edu/15c,0.6777390438247012
http://polar.usc.edu/i-,http://polar.usc.edu/hh,0.49317512558461807
http://polar.usc.edu/i-,http://polar.usc.edu/x4,0.49755759570413993
http://polar.usc.edu/i-,http://polar.usc.edu/51,0.4764420578555344
http://polar.usc.edu/i-,http://polar.usc.edu/1at,0.4498505976095617
http://polar.usc.edu/i-,http://polar.usc.edu/dc,0.4967607829551359
http://polar.usc.edu/i-,http://polar.usc.edu/ho,0.47763727697904035
http://polar.usc.edu/i-,http://polar.usc.edu/4r,0.4716611813615105
http://polar.usc.edu/i-,http://polar.usc.edu/x1,0.4788324961025463
http://polar.usc.edu/i-,http://polar.usc.edu/1ay,0.7060258964143427
http://polar.usc.edu/i-,http://polar.usc.edu/1az,0.47853585657370523
http://polar.usc.edu/i-,http://polar.usc.edu/he,0.4995496275766499
http://polar.usc.edu/i-,http://polar.usc.edu/bc,0.47006755586350246
http://polar.usc.edu/i-,http://polar.usc.edu/x6,0.47684046423003634
http://polar.usc.edu/i-,http://polar.usc.edu/1aa,0.5036354581673307
http://polar.usc.edu/i-,http://polar.usc.edu/hz,0.46767711761649056
http://polar.usc.edu/i-,http://polar.usc.edu/-3,0.5075177550666897
http://polar.usc.edu/i-,http://polar.usc.edu/d0,0.4748484323575264
http://polar.usc.edu/i-,http://polar.usc.edu/dl,0.47684046423003634
http://polar.usc.edu/i-,http://polar.usc.edu/1aj,0.45781872509960153
http://polar.usc.edu/i-,http://polar.usc.edu/1de,0.4550298804780877
http://polar.usc.edu/i-,http://polar.usc.edu/hw,0.47763727697904035
http://polar.usc.edu/i-,http://polar.usc.edu/n2,0.47763727697904035
http://polar.usc.edu/i-,http://polar.usc.edu/16w,0.47853585657370523
http://polar.usc.edu/i-,http://polar.usc.edu/19s,0.47853585657370523
http://polar.usc.edu/i-,http://polar.usc.edu/16p,0.5040338645418327
http://polar.usc.edu/i-,http://polar.usc.edu/ty,0.49755759570413993
http://polar.usc.edu/i-,http://polar.usc.edu/-t,0.5381950459033431
http://polar.usc.edu/i-,http://polar.usc.edu/16z,0.47335657370517925
http://polar.usc.edu/i-,http://polar.usc.edu/wy,0.4871990299670882
http://polar.usc.edu/i-,http://polar.usc.edu/ou,0.6796293088515504
http://polar.usc.edu/i-,http://polar.usc.edu/16m,0.45941235059760954
http://polar.usc.edu/i-,http://polar.usc.edu/nw,0.4756452451065304
http://polar.usc.edu/i-,http://polar.usc.edu/v0,0.4672787112419886
http://polar.usc.edu/i-,http://polar.usc.edu/12-,0.4993691899070385
http://polar.usc.edu/i-,http://polar.usc.edu/om,0.4732548068595185
http://polar.usc.edu/i-,http://polar.usc.edu/n-,0.4906114671747791
http://polar.usc.edu/i-,http://polar.usc.edu/du,0.4788324961025463
http://polar.usc.edu/i-,http://polar.usc.edu/11x,0.45781872509960153
http://polar.usc.edu/i-,http://polar.usc.edu/ma,0.4788324961025463
http://polar.usc.edu/i-,http://polar.usc.edu/1c3,0.4558266932270916
http://polar.usc.edu/i-,http://polar.usc.edu/es,0.49755759570413993
http://polar.usc.edu/i-,http://polar.usc.edu/gp,0.49755759570413993
http://polar.usc.edu/i-,http://polar.usc.edu/gq,0.49755759570413993
http://polar.usc.edu/i-,http://polar.usc.edu/f1,0.4756452451065304
http://polar.usc.edu/i-,http://polar.usc.edu/19j,0.46499003984063747
http://polar.usc.edu/i-,http://polar.usc.edu/gv,0.5146890698077257
http://polar.usc.edu/i-,http://polar.usc.edu/gh,0.47086436861250647
http://polar.usc.edu/i-,http://polar.usc.edu/d2,0.4688723367399965
http://polar.usc.edu/i-,http://polar.usc.edu/a-,0.5192967261389225
http://polar.usc.edu/i-,http://polar.usc.edu/gl,0.5126970379352157
http://polar.usc.edu/i-,http://polar.usc.edu/y3,0.492776719210116
http://polar.usc.edu/i-,http://polar.usc.edu/f-,0.5192967261389225
